Date,Hour,Team ID,Units,Direct Hours,Indirect Hours,Idle Hours,Standard Hours,New Hire Share,Travel Distance
2026-04-30,5,PAK-N-1,2165,16.14,3.193,4.667,14.434,0.18,0
2026-04-30,8,SHP-D,2825,7.741,1.498,1.761,6.727,0.1,0
2026-04-30,9,SHP-D,3139,7.424,1.325,2.251,7.475,0.1,0
2026-04-30,10,SHP-D,3139,7.731,1.333,1.936,7.475,0.1,0
2026-04-30,11,SHP-D,3139,7.603,1.477,1.921,7.475,0.1,0
2026-04-30,12,SHP-D,1570,3.833,0.714,0.953,3.737,0.1,0
2026-04-30,13,SHP-D,3139,8.02,1.531,1.449,7.475,0.1,0
2026-04-30,14,SHP-D,3139,7.465,1.369,2.165,7.475,0.1,0
2026-04-30,15,SHP-D,3139,7.92,1.328,1.752,7.475,0.1,0
2026-04-30,16,SHP-D,3139,7.562,1.438,2.0,7.475,0.1,0
2026-04-30,17,SHP-D,3139,7.886,1.2,1.915,7.475,0.1,0
2026-04-30,20,SHP-N,2046,5.707,1.121,2.172,4.871,0.1,0
2026-04-30,21,SHP-N,2273,5.861,1.088,2.05,5.413,0.1,0
2026-04-30,22,SHP-N,2273,5.723,1.181,2.096,5.413,0.1,0
2026-04-30,23,SHP-N,2273,5.711,0.959,2.33,5.413,0.1,0
2026-04-30,0,SHP-N,1137,2.835,0.408,1.257,2.706,0.1,0
2026-04-30,1,SHP-N,2273,5.965,1.022,2.013,5.413,0.1,0
2026-04-30,2,SHP-N,2273,6.603,1.013,1.384,5.413,0.1,0
2026-04-30,3,SHP-N,2273,6.352,0.989,1.658,5.413,0.1,0
2026-04-30,4,SHP-N,2273,6.656,0.95,1.394,5.413,0.1,0
2026-04-30,5,SHP-N,2273,5.855,1.2,1.946,5.413,0.1,0
2026-04-30,8,RCV-D,3446,20.721,3.475,2.805,18.136,0.12,0
2026-04-30,9,RCV-D,3829,20.449,3.718,2.833,20.151,0.12,0
2026-04-30,10,RCV-D,3829,21.485,2.529,2.986,20.151,0.12,0
2026-04-30,11,RCV-D,3829,20.401,3.254,3.345,20.151,0.12,0
2026-04-30,12,RCV-D,1914,10.852,1.282,1.366,10.076,0.12,0
2026-04-30,13,RCV-D,3829,20.651,3.237,3.112,20.151,0.12,0
2026-04-30,14,RCV-D,3829,21.374,3.248,2.378,20.151,0.12,0
2026-04-30,15,RCV-D,3829,21.552,2.639,2.81,20.151,0.12,0
2026-04-30,16,RCV-D,3829,21.095,2.67,3.235,20.151,0.12,0
2026-04-30,17,RCV-D,3829,21.096,3.281,2.623,20.151,0.12,0
2026-04-30,20,RCV-N,1477,9.114,1.606,2.28,7.773,0.2,0
2026-04-30,21,RCV-N,1641,9.799,1.323,1.877,8.636,0.2,0
2026-04-30,22,RCV-N,1641,9.213,1.456,2.331,8.636,0.2,0
2026-04-30,23,RCV-N,1641,9.465,1.179,2.356,8.636,0.2,0
2026-04-30,0,RCV-N,820,4.716,0.783,1.002,4.318,0.2,0
2026-04-30,1,RCV-N,1641,9.825,1.407,1.768,8.636,0.2,0
2026-04-30,2,RCV-N,1641,10.599,1.809,0.592,8.636,0.2,0
2026-04-30,3,RCV-N,1641,10.692,1.569,0.738,8.636,0.2,0
2026-04-30,4,RCV-N,1641,11.07,1.257,0.674,8.636,0.2,0
2026-04-30,5,RCV-N,1641,9.591,1.458,1.951,8.636,0.2,0
2026-04-30,8,PUT-AB-D,3052,23.867,3.392,5.741,23.478,0.1,28470
2026-04-30,9,PUT-AB-D,3391,26.278,3.663,3.059,26.086,0.1,32006
2026-04-30,10,PUT-AB-D,3391,25.342,3.686,3.972,26.086,0.1,33090
2026-04-30,11,PUT-AB-D,3391,25.265,3.807,3.929,26.086,0.1,32618
2026-04-30,12,PUT-AB-D,1696,13.013,1.933,1.554,13.043,0.1,15919
2026-04-30,13,PUT-AB-D,3391,24.644,3.581,4.775,26.086,0.1,32409
2026-04-30,14,PUT-AB-D,3391,24.85,3.456,4.694,26.086,0.1,32975
2026-04-30,15,PUT-AB-D,3391,26.179,3.059,3.763,26.086,0.1,31652
2026-04-30,16,PUT-AB-D,3391,26.377,4.176,2.448,26.086,0.1,31997
2026-04-30,17,PUT-AB-D,3391,24.944,4.173,3.882,26.086,0.1,32152
2026-04-30,20,PUT-C-N,1871,21.457,3.542,4.001,14.389,0.2,47250
2026-04-30,21,PUT-C-N,2078,21.218,3.668,4.114,15.988,0.2,53019
2026-04-30,22,PUT-C-N,2078,20.674,3.85,4.476,15.988,0.2,52542
2026-04-30,23,PUT-C-N,2078,21.218,3.099,4.683,15.988,0.2,55310
2026-04-30,0,PUT-C-N,1039,10.323,1.501,2.676,7.994,0.2,26739
2026-04-30,1,PUT-C-N,2078,21.484,3.903,3.613,15.988,0.2,53997
2026-04-30,2,PUT-C-N,2065,25.017,3.983,0.0,15.886,0.2,53061
2026-04-30,3,PUT-C-N,2078,24.601,3.744,0.655,15.988,0.2,53203
2026-04-30,4,PUT-C-N,2078,25.172,3.813,0.015,15.988,0.2,54858
2026-04-30,5,PUT-C-N,2078,22.111,3.074,3.815,15.988,0.2,54773
2026-04-30,8,CNT-B-D,312,0.963,0.211,0.826,0.867,0.05,4249
2026-04-30,9,CNT-B-D,347,0.979,0.251,0.771,0.963,0.05,4764
2026-04-30,10,CNT-B-D,347,0.981,0.241,0.778,0.963,0.05,4945
2026-04-30,11,CNT-B-D,347,0.958,0.203,0.839,0.963,0.05,4926
2026-04-30,12,CNT-B-D,173,0.508,0.094,0.399,0.482,0.05,2450
2026-04-30,13,CNT-B-D,347,0.976,0.249,0.775,0.963,0.05,4835
2026-04-30,14,CNT-B-D,347,0.996,0.249,0.755,0.963,0.05,4717
2026-04-30,15,CNT-B-D,347,0.955,0.247,0.798,0.963,0.05,4944
2026-04-30,16,CNT-B-D,347,0.94,0.24,0.82,0.963,0.05,4772
2026-04-30,17,CNT-B-D,347,0.959,0.277,0.764,0.963,0.05,4851
2026-05-01,8,PCK-A-D,1307,11.206,1.606,4.188,10.892,0.1,12299
2026-05-01,9,PCK-A-D,1452,11.926,2.342,2.733,12.103,0.1,13276
2026-05-01,10,PCK-A-D,1452,11.445,2.369,3.186,12.103,0.1,13310
2026-05-01,11,PCK-A-D,1452,11.934,1.833,3.233,12.103,0.1,13856
2026-05-01,12,PCK-A-D,726,5.839,0.832,1.83,6.051,0.1,6773
2026-05-01,13,PCK-A-D,1452,11.989,1.697,3.315,12.103,0.1,13308
2026-05-01,14,PCK-A-D,1452,11.951,2.049,3.0,12.103,0.1,13245
2026-05-01,15,PCK-A-D,1452,11.43,1.773,3.797,12.103,0.1,13298
2026-05-01,16,PCK-A-D,1452,11.997,2.017,2.986,12.103,0.1,13784
2026-05-01,17,PCK-A-D,1452,11.612,2.034,3.354,12.103,0.1,13395
2026-05-01,20,PCK-A-N,1005,9.479,1.518,3.003,8.379,0.15,9649
2026-05-01,21,PCK-A-N,1117,9.349,1.757,2.894,9.31,0.15,10328
2026-05-01,22,PCK-A-N,1117,9.652,1.659,2.689,9.31,0.15,10276
2026-05-01,23,PCK-A-N,1117,9.182,1.909,2.91,9.31,0.15,10666
2026-05-01,0,PCK-A-N,559,4.699,0.699,1.602,4.655,0.15,5211
2026-05-01,1,PCK-A-N,1117,9.405,1.598,2.997,9.31,0.15,10449
2026-05-01,2,PCK-A-N,1117,10.626,1.649,1.726,9.31,0.15,10518
2026-05-01,3,PCK-A-N,1117,10.711,1.524,1.765,9.31,0.15,10523
2026-05-01,4,PCK-A-N,1117,11.214,1.649,1.137,9.31,0.15,10334
2026-05-01,5,PCK-A-N,1117,9.237,1.76,3.003,9.31,0.15,10494
2026-05-01,8,PCK-B-D,855,7.752,1.258,2.99,7.122,0.12,11472
2026-05-01,9,PCK-B-D,950,8.472,1.629,1.898,7.913,0.12,12787
2026-05-01,10,PCK-B-D,950,8.408,1.295,2.297,7.913,0.12,12835
2026-05-01,11,PCK-B-D,950,8.294,1.332,2.373,7.913,0.12,13410
2026-05-01,12,PCK-B-D,475,4.111,0.572,1.317,3.957,0.12,6492
2026-05-01,13,PCK-B-D,950,8.141,1.207,2.652,7.913,0.12,12861
2026-05-01,14,PCK-B-D,950,8.489,1.45,2.062,7.913,0.12,13402
2026-05-01,15,PCK-B-D,950,8.218,1.139,2.643,7.913,0.12,13305
2026-05-01,16,PCK-B-D,950,8.21,1.482,2.308,7.913,0.12,13490
2026-05-01,17,PCK-B-D,950,8.461,1.284,2.255,7.913,0.12,12765
2026-05-01,20,PCK-B-N,654,6.549,0.987,2.464,5.446,0.2,8878
2026-05-01,21,PCK-B-N,726,6.536,1.005,2.459,6.051,0.2,10043
2026-05-01,22,PCK-B-N,726,6.417,1.392,2.19,6.051,0.2,9880
2026-05-01,23,PCK-B-N,726,6.884,1.017,2.099,6.051,0.2,9934
2026-05-01,0,PCK-B-N,363,3.325,0.653,1.022,3.026,0.2,5100
2026-05-01,1,PCK-B-N,726,6.668,1.047,2.285,6.051,0.2,10030
2026-05-01,2,PCK-B-N,726,7.679,0.902,1.419,6.051,0.2,10266
2026-05-01,3,PCK-B-N,726,7.274,0.975,1.751,6.051,0.2,10225
2026-05-01,4,PCK-B-N,726,7.758,1.144,1.098,6.051,0.2,10078
2026-05-01,5,PCK-B-N,726,6.41,0.975,2.614,6.051,0.2,10047
2026-05-01,8,PCK-C-D,704,7.837,1.406,2.757,5.865,0.1,18337
2026-05-01,9,PCK-C-D,782,8.209,1.139,2.652,6.517,0.1,20228
2026-05-01,10,PCK-C-D,782,8.016,1.396,2.588,6.517,0.1,19961
2026-05-01,11,PCK-C-D,782,7.904,1.365,2.732,6.517,0.1,20614
2026-05-01,12,PCK-C-D,391,4.009,0.689,1.302,3.258,0.1,9755
2026-05-01,13,PCK-C-D,782,8.056,1.42,2.523,6.517,0.1,20639
2026-05-01,14,PCK-C-D,782,8.446,1.359,2.194,6.517,0.1,19744
2026-05-01,15,PCK-C-D,782,8.215,1.538,2.247,6.517,0.1,20246
2026-05-01,16,PCK-C-D,782,8.026,1.635,2.34,6.517,0.1,19762
2026-05-01,17,PCK-C-D,782,7.961,1.456,2.583,6.517,0.1,20128
2026-05-01,20,PCK-C-N,503,5.939,1.047,2.013,4.189,0.15,13238
2026-05-01,21,PCK-C-N,559,5.907,0.883,2.21,4.655,0.15,14772
2026-05-01,22,PCK-C-N,559,6.068,0.854,2.078,4.655,0.15,14157
2026-05-01,23,PCK-C-N,559,6.176,1.151,1.673,4.655,0.15,14183
2026-05-01,0,PCK-C-N,279,3.115,0.462,0.923,2.327,0.15,6973
2026-05-01,1,PCK-C-N,559,5.905,0.93,2.165,4.655,0.15,14190
2026-05-01,2,PCK-C-N,559,7.087,0.865,1.047,4.655,0.15,14152
2026-05-01,3,PCK-C-N,559,6.937,0.903,1.161,4.655,0.15,14156
2026-05-01,4,PCK-C-N,559,7.169,1.058,0.773,4.655,0.15,14002
2026-05-01,5,PCK-C-N,559,6.026,1.246,1.728,4.655,0.15,14403
2026-05-01,8,PAK-D-1,1810,13.492,2.284,3.224,12.065,0.1,0
2026-05-01,9,PAK-D-1,2011,13.795,2.01,3.194,13.406,0.1,0
2026-05-01,10,PAK-D-1,2011,13.673,1.883,3.444,13.406,0.1,0
2026-05-01,11,PAK-D-1,2011,13.932,1.849,3.219,13.406,0.1,0
2026-05-01,12,PAK-D-1,1005,7.191,0.96,1.349,6.703,0.1,0
2026-05-01,13,PAK-D-1,2011,14.387,2.029,2.584,13.406,0.1,0
2026-05-01,14,PAK-D-1,2011,13.366,2.436,3.198,13.406,0.1,0
2026-05-01,15,PAK-D-1,2011,14.218,1.85,2.932,13.406,0.1,0
2026-05-01,16,PAK-D-1,2011,13.806,2.565,2.629,13.406,0.1,0
2026-05-01,17,PAK-D-1,2011,13.694,2.123,3.183,13.406,0.1,0
2026-05-01,8,PAK-D-2,1207,9.486,1.534,2.979,8.044,0.25,0
2026-05-01,9,PAK-D-2,1341,9.661,1.621,2.718,8.937,0.25,0
2026-05-01,10,PAK-D-2,1341,9.799,1.574,2.627,8.937,0.25,0
2026-05-01,11,PAK-D-2,1341,9.568,1.52,2.912,8.937,0.25,0
2026-05-01,12,PAK-D-2,670,5.01,0.692,1.298,4.469,0.25,0
2026-05-01,13,PAK-D-2,1341,10.043,1.734,2.223,8.937,0.25,0
2026-05-01,14,PAK-D-2,1341,9.99,1.49,2.52,8.937,0.25,0
2026-05-01,15,PAK-D-2,1341,9.703,1.45,2.847,8.937,0.25,0
2026-05-01,16,PAK-D-2,1341,9.44,1.801,2.759,8.937,0.25,0
2026-05-01,17,PAK-D-2,1341,9.839,1.82,2.341,8.937,0.25,0
2026-05-01,20,PAK-N-1,2011,15.21,3.0,5.79,13.406,0.18,0
2026-05-01,21,PAK-N-1,2234,15.731,3.088,5.181,14.896,0.18,0
2026-05-01,22,PAK-N-1,2234,16.459,2.484,5.057,14.896,0.18,0
2026-05-01,23,PAK-N-1,2234,16.143,3.009,4.848,14.896,0.18,0
2026-05-01,0,PAK-N-1,1117,8.17,1.085,2.744,7.448,0.18,0
2026-05-01,1,PAK-N-1,2234,15.851,3.114,5.035,14.896,0.18,0
2026-05-01,2,PAK-N-1,2234,18.051,2.827,3.122,14.896,0.18,0
2026-05-01,3,PAK-N-1,2234,18.861,3.081,2.059,14.896,0.18,0
2026-05-01,4,PAK-N-1,2234,18.295,2.945,2.76,14.896,0.18,0
2026-05-01,5,PAK-N-1,2234,16.092,2.51,5.398,14.896,0.18,0
2026-05-01,8,SHP-D,2916,7.444,1.17,2.386,6.942,0.1,0
2026-05-01,9,SHP-D,3240,7.885,1.262,1.853,7.714,0.1,0
2026-05-01,10,SHP-D,3240,8.02,1.033,1.947,7.714,0.1,0
2026-05-01,11,SHP-D,3240,7.96,1.15,1.891,7.714,0.1,0
2026-05-01,12,SHP-D,1620,3.99,0.566,0.944,3.857,0.1,0
2026-05-01,13,SHP-D,3240,8.144,1.069,1.787,7.714,0.1,0
2026-05-01,14,SHP-D,3240,8.021,1.135,1.845,7.714,0.1,0
2026-05-01,15,SHP-D,3240,7.69,1.382,1.928,7.714,0.1,0
2026-05-01,16,SHP-D,3240,7.955,1.514,1.531,7.714,0.1,0
2026-05-01,17,SHP-D,3240,8.282,1.457,1.261,7.714,0.1,0
2026-05-01,20,SHP-N,2111,5.589,0.827,2.584,5.027,0.1,0
2026-05-01,21,SHP-N,2346,6.045,0.89,2.065,5.586,0.1,0
2026-05-01,22,SHP-N,2346,6.029,0.994,1.977,5.586,0.1,0
2026-05-01,23,SHP-N,2346,6.118,1.143,1.739,5.586,0.1,0
2026-05-01,0,SHP-N,1173,2.856,0.62,1.024,2.793,0.1,0
2026-05-01,1,SHP-N,2346,6.164,0.94,1.896,5.586,0.1,0
2026-05-01,2,SHP-N,2346,6.615,1.094,1.291,5.586,0.1,0
2026-05-01,3,SHP-N,2346,7.002,1.246,0.752,5.586,0.1,0
2026-05-01,4,SHP-N,2346,6.865,1.167,0.968,5.586,0.1,0
2026-05-01,5,SHP-N,2346,5.969,0.923,2.107,5.586,0.1,0
2026-05-01,8,RCV-D,3076,17.441,2.786,6.774,16.187,0.12,0
2026-05-01,9,RCV-D,3417,18.901,3.155,4.944,17.986,0.12,0
2026-05-01,10,RCV-D,3417,17.945,2.485,6.57,17.986,0.12,0
2026-05-01,11,RCV-D,3417,18.468,3.24,5.292,17.986,0.12,0
2026-05-01,12,RCV-D,1709,8.998,1.265,3.237,8.993,0.12,0
2026-05-01,13,RCV-D,3417,18.402,3.57,5.028,17.986,0.12,0
2026-05-01,14,RCV-D,3417,18.095,3.226,5.679,17.986,0.12,0
2026-05-01,15,RCV-D,3417,19.419,3.659,3.922,17.986,0.12,0
2026-05-01,16,RCV-D,3417,18.513,3.389,5.098,17.986,0.12,0
2026-05-01,17,RCV-D,3417,18.209,3.011,5.78,17.986,0.12,0
2026-05-01,20,RCV-N,1318,8.46,1.535,3.005,6.937,0.2,0
2026-05-01,21,RCV-N,1465,8.744,1.281,2.975,7.708,0.2,0
2026-05-01,22,RCV-N,1465,8.36,1.6,3.039,7.708,0.2,0
2026-05-01,23,RCV-N,1465,8.43,1.758,2.812,7.708,0.2,0
2026-05-01,0,RCV-N,732,4.066,0.873,1.561,3.854,0.2,0
2026-05-01,1,RCV-N,1465,8.274,1.795,2.931,7.708,0.2,0
2026-05-01,2,RCV-N,1465,9.554,1.368,2.078,7.708,0.2,0
2026-05-01,3,RCV-N,1465,9.479,1.657,1.864,7.708,0.2,0
2026-05-01,4,RCV-N,1465,9.807,1.27,1.922,7.708,0.2,0
2026-05-01,5,RCV-N,1465,8.176,1.679,3.145,7.708,0.2,0
2026-05-01,8,PUT-AB-D,2724,21.108,3.797,8.095,20.955,0.1,25794
2026-05-01,9,PUT-AB-D,3027,22.557,3.105,7.337,23.283,0.1,29279
2026-05-01,10,PUT-AB-D,3027,22.211,4.221,6.568,23.283,0.1,28003
2026-05-01,11,PUT-AB-D,3027,23.339,3.27,6.392,23.283,0.1,28903
2026-05-01,12,PUT-AB-D,1513,11.258,2.048,3.194,11.641,0.1,14752
2026-05-01,13,PUT-AB-D,3027,23.524,3.703,5.773,23.283,0.1,29513
2026-05-01,14,PUT-AB-D,3027,22.734,3.236,7.03,23.283,0.1,29232
2026-05-01,15,PUT-AB-D,3027,23.372,3.959,5.669,23.283,0.1,29264
2026-05-01,16,PUT-AB-D,3027,22.642,4.202,6.155,23.283,0.1,29192
2026-05-01,17,PUT-AB-D,3027,22.76,4.105,6.135,23.283,0.1,28441
2026-05-01,20,PUT-C-N,1670,18.546,3.656,6.798,12.843,0.2,43584
2026-05-01,21,PUT-C-N,1855,18.926,3.797,6.278,14.27,0.2,48966
2026-05-01,22,PUT-C-N,1855,18.412,3.552,7.037,14.27,0.2,48163
2026-05-01,23,PUT-C-N,1855,18.465,3.983,6.553,14.27,0.2,47545
2026-05-01,0,PUT-C-N,928,9.705,1.827,2.968,7.135,0.2,24051
2026-05-01,1,PUT-C-N,1855,19.427,3.038,6.535,14.27,0.2,47990
2026-05-01,2,PUT-C-N,1855,22.364,2.984,3.652,14.27,0.2,47107
2026-05-01,3,PUT-C-N,1855,22.354,3.836,2.81,14.27,0.2,48112
2026-05-01,4,PUT-C-N,1855,21.447,3.939,3.614,14.27,0.2,47981
2026-05-01,5,PUT-C-N,1855,18.692,3.209,7.1,14.27,0.2,47246
2026-05-01,8,CNT-B-D,283,0.845,0.2,0.955,0.786,0.05,3975
2026-05-01,9,CNT-B-D,314,0.908,0.21,0.882,0.873,0.05,4421
2026-05-01,10,CNT-B-D,314,0.854,0.259,0.887,0.873,0.05,4415
2026-05-01,11,CNT-B-D,314,0.888,0.196,0.916,0.873,0.05,4376
2026-05-01,12,CNT-B-D,157,0.44,0.106,0.454,0.437,0.05,2224
2026-05-01,13,CNT-B-D,314,0.904,0.263,0.833,0.873,0.05,4390
2026-05-01,14,CNT-B-D,314,0.882,0.219,0.9,0.873,0.05,4417
2026-05-01,15,CNT-B-D,314,0.863,0.19,0.947,0.873,0.05,4531
2026-05-01,16,CNT-B-D,314,0.898,0.27,0.831,0.873,0.05,4349
2026-05-01,17,CNT-B-D,314,0.888,0.242,0.87,0.873,0.05,4377
2026-05-02,8,PCK-A-D,1175,10.366,1.999,2.085,9.79,0.1,11201
2026-05-02,9,PCK-A-D,1305,10.276,1.47,2.704,10.877,0.1,12256
2026-05-02,10,PCK-A-D,1305,10.403,1.435,2.611,10.877,0.1,12710
2026-05-02,11,PCK-A-D,1305,10.987,2.0,1.463,10.877,0.1,12455
2026-05-02,12,PCK-A-D,653,5.356,0.681,1.188,5.439,0.1,6301
2026-05-02,13,PCK-A-D,1305,10.627,1.581,2.242,10.877,0.1,12647
2026-05-02,14,PCK-A-D,1305,10.933,1.406,2.112,10.877,0.1,12701
2026-05-02,15,PCK-A-D,1305,10.575,1.549,2.326,10.877,0.1,12526
2026-05-02,16,PCK-A-D,1305,10.19,1.308,2.952,10.877,0.1,12271
2026-05-02,17,PCK-A-D,1305,10.58,1.449,2.421,10.877,0.1,12129
2026-05-02,20,PCK-A-N,904,8.043,1.401,2.456,7.53,0.15,8686
2026-05-02,21,PCK-A-N,1004,8.717,1.136,2.048,8.367,0.15,9590
2026-05-02,22,PCK-A-N,1004,8.278,1.278,2.344,8.367,0.15,9323
2026-05-02,23,PCK-A-N,1004,8.583,1.416,1.901,8.367,0.15,9611
2026-05-02,0,PCK-A-N,502,4.187,0.789,0.974,4.184,0.15,4647
2026-05-02,1,PCK-A-N,1004,8.245,1.315,2.34,8.367,0.15,9242
2026-05-02,2,PCK-A-N,1004,9.712,1.576,0.612,8.367,0.15,9737
2026-05-02,3,PCK-A-N,1004,9.731,1.393,0.776,8.367,0.15,9566
2026-05-02,4,PCK-A-N,1004,9.959,1.587,0.354,8.367,0.15,9372
2026-05-02,5,PCK-A-N,1004,8.78,1.339,1.781,8.367,0.15,9788
2026-05-02,8,PCK-B-D,768,7.203,1.304,1.693,6.401,0.12,10428
2026-05-02,9,PCK-B-D,853,7.588,1.335,1.278,7.112,0.12,11841
2026-05-02,10,PCK-B-D,853,7.673,0.953,1.574,7.112,0.12,12041
2026-05-02,11,PCK-B-D,853,7.508,0.948,1.744,7.112,0.12,11855
2026-05-02,12,PCK-B-D,427,3.572,0.574,0.954,3.556,0.12,5836
2026-05-02,13,PCK-B-D,853,7.255,0.986,1.959,7.112,0.12,12244
2026-05-02,14,PCK-B-D,853,7.511,1.377,1.312,7.112,0.12,11732
2026-05-02,15,PCK-B-D,853,7.3,1.361,1.539,7.112,0.12,11881
2026-05-02,16,PCK-B-D,853,7.329,1.064,1.807,7.112,0.12,11665
2026-05-02,17,PCK-B-D,853,7.285,1.048,1.867,7.112,0.12,12100
2026-05-02,20,PCK-B-N,587,5.612,1.152,1.736,4.895,0.2,7963
2026-05-02,21,PCK-B-N,653,5.794,0.831,1.875,5.439,0.2,9053
2026-05-02,22,PCK-B-N,653,6.083,0.941,1.476,5.439,0.2,9198
2026-05-02,23,PCK-B-N,653,6.076,1.188,1.236,5.439,0.2,9136
2026-05-02,0,PCK-B-N,326,2.949,0.589,0.713,2.719,0.2,4634
2026-05-02,1,PCK-B-N,653,6.069,0.811,1.62,5.439,0.2,9191
2026-05-02,2,PCK-B-N,653,6.848,1.046,0.606,5.439,0.2,9139
2026-05-02,3,PCK-B-N,653,6.738,1.036,0.726,5.439,0.2,9222
2026-05-02,4,PCK-B-N,653,6.848,1.029,0.623,5.439,0.2,8918
2026-05-02,5,PCK-B-N,653,5.89,0.821,1.788,5.439,0.2,8939
2026-05-02,8,PCK-C-D,633,7.131,1.267,1.802,5.271,0.1,16828
2026-05-02,9,PCK-C-D,703,7.413,1.173,1.614,5.857,0.1,18641
2026-05-02,10,PCK-C-D,703,7.109,1.329,1.762,5.857,0.1,18619
2026-05-02,11,PCK-C-D,703,7.504,1.234,1.462,5.857,0.1,17922
2026-05-02,12,PCK-C-D,351,3.63,0.642,0.829,2.929,0.1,9281
2026-05-02,13,PCK-C-D,703,7.195,0.941,2.064,5.857,0.1,17723
2026-05-02,14,PCK-C-D,703,7.667,1.34,1.193,5.857,0.1,18611
2026-05-02,15,PCK-C-D,703,7.255,1.076,1.868,5.857,0.1,18544
2026-05-02,16,PCK-C-D,703,7.462,1.245,1.493,5.857,0.1,18190
2026-05-02,17,PCK-C-D,703,7.375,1.164,1.66,5.857,0.1,18081
2026-05-02,20,PCK-C-N,452,5.354,0.71,1.586,3.765,0.15,11977
2026-05-02,21,PCK-C-N,502,5.648,0.739,1.263,4.184,0.15,12864
2026-05-02,22,PCK-C-N,502,5.502,0.949,1.199,4.184,0.15,13339
2026-05-02,23,PCK-C-N,502,5.369,0.988,1.292,4.184,0.15,13247
2026-05-02,0,PCK-C-N,251,2.861,0.42,0.545,2.092,0.15,6668
2026-05-02,1,PCK-C-N,502,5.589,0.713,1.348,4.184,0.15,13033
2026-05-02,2,PCK-C-N,502,6.066,0.787,0.796,4.184,0.15,12803
2026-05-02,3,PCK-C-N,502,6.155,1.05,0.445,4.184,0.15,12769
2026-05-02,4,PCK-C-N,502,6.315,0.825,0.51,4.184,0.15,12966
2026-05-02,5,PCK-C-N,502,5.64,1.049,0.961,4.184,0.15,12820
2026-05-02,8,PAK-D-1,1627,11.64,2.156,2.354,10.844,0.1,0
2026-05-02,9,PAK-D-1,1807,12.096,1.475,2.579,12.049,0.1,0
2026-05-02,10,PAK-D-1,1807,12.699,1.501,1.95,12.049,0.1,0
2026-05-02,11,PAK-D-1,1807,12.637,1.893,1.62,12.049,0.1,0
2026-05-02,12,PAK-D-1,904,6.278,0.854,0.943,6.024,0.1,0
2026-05-02,13,PAK-D-1,1807,12.255,2.074,1.821,12.049,0.1,0
2026-05-02,14,PAK-D-1,1807,12.074,1.576,2.501,12.049,0.1,0
2026-05-02,15,PAK-D-1,1807,12.463,1.753,1.934,12.049,0.1,0
2026-05-02,16,PAK-D-1,1807,12.719,1.94,1.491,12.049,0.1,0
2026-05-02,17,PAK-D-1,1807,12.733,1.701,1.717,12.049,0.1,0
2026-05-02,8,PAK-D-2,1084,8.223,1.154,2.523,7.229,0.25,0
2026-05-02,9,PAK-D-2,1205,8.722,1.519,1.66,8.032,0.25,0
2026-05-02,10,PAK-D-2,1205,8.604,1.434,1.861,8.032,0.25,0
2026-05-02,11,PAK-D-2,1205,8.985,1.157,1.758,8.032,0.25,0
2026-05-02,12,PAK-D-2,602,4.312,0.816,0.822,4.016,0.25,0
2026-05-02,13,PAK-D-2,1205,8.707,1.621,1.572,8.032,0.25,0
2026-05-02,14,PAK-D-2,1205,8.663,1.569,1.669,8.032,0.25,0
2026-05-02,15,PAK-D-2,1205,8.603,1.198,2.099,8.032,0.25,0
2026-05-02,16,PAK-D-2,1205,8.466,1.531,1.903,8.032,0.25,0
2026-05-02,17,PAK-D-2,1205,8.476,1.443,1.981,8.032,0.25,0
2026-05-02,20,PAK-N-1,1807,13.595,2.369,4.436,12.049,0.18,0
2026-05-02,21,PAK-N-1,2008,14.975,1.895,3.531,13.387,0.18,0
2026-05-02,22,PAK-N-1,2008,15.113,2.772,2.515,13.387,0.18,0
2026-05-02,23,PAK-N-1,2008,14.756,2.001,3.643,13.387,0.18,0
2026-05-02,0,PAK-N-1,1004,7.137,0.965,2.098,6.694,0.18,0
2026-05-02,1,PAK-N-1,2008,14.658,2.116,3.626,13.387,0.18,0
2026-05-02,2,PAK-N-1,2008,16.263,2.793,1.344,13.387,0.18,0
2026-05-02,3,PAK-N-1,2008,16.59,2.621,1.189,13.387,0.18,0
2026-05-02,4,PAK-N-1,2008,16.637,2.249,1.514,13.387,0.18,0
2026-05-02,5,PAK-N-1,2008,14.835,2.622,2.943,13.387,0.18,0
2026-05-02,8,SHP-D,2621,6.725,0.989,1.635,6.239,0.1,0
2026-05-02,9,SHP-D,2912,7.177,1.169,1.004,6.933,0.1,0
2026-05-02,10,SHP-D,2912,7.373,0.935,1.042,6.933,0.1,0
2026-05-02,11,SHP-D,2912,7.014,1.042,1.294,6.933,0.1,0
2026-05-02,12,SHP-D,1456,3.569,0.463,0.642,3.466,0.1,0
2026-05-02,13,SHP-D,2912,7.214,1.106,1.03,6.933,0.1,0
2026-05-02,14,SHP-D,2912,7.192,1.07,1.088,6.933,0.1,0
2026-05-02,15,SHP-D,2912,6.952,0.867,1.532,6.933,0.1,0
2026-05-02,16,SHP-D,2912,7.101,0.895,1.354,6.933,0.1,0
2026-05-02,17,SHP-D,2912,7.251,1.174,0.924,6.933,0.1,0
2026-05-02,20,SHP-N,1898,5.155,0.862,1.632,4.518,0.1,0
2026-05-02,21,SHP-N,2109,5.184,0.719,1.747,5.02,0.1,0
2026-05-02,22,SHP-N,2109,5.409,0.863,1.378,5.02,0.1,0
